 "subject" , "predicate" , "object" ,
 "http://dbpedia.org/resource/For_No_One" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://dbpedia.org/ontology/MusicalWork" ,
 "http://dbpedia.org/resource/For_No_One" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://dbpedia.org/ontology/Work" ,
 "http://dbpedia.org/resource/For_No_One" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://dbpedia.org/ontology/Song" ,
 "http://dbpedia.org/resource/For_No_One" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://dbpedia.org/class/yago/SongsProducedByGeorgeMartin" ,
 "http://dbpedia.org/resource/For_No_One" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://dbpedia.org/class/yago/Song107048000" ,
 "http://dbpedia.org/resource/For_No_One" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://dbpedia.org/class/yago/TheBeatlesSongs" ,
 "http://dbpedia.org/resource/For_No_One" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://umbel.org/umbel/sc/Music" ,
 "http://dbpedia.org/resource/For_No_One" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://umbel.org/umbel/sc/MusicalComposition" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/hasPhotoCollection" , "http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/For_No_One" ,
 "http://dbpedia.org/resource/For_No_One" , "http://xmlns.com/foaf/0.1/name" , "For No One" ,
 "http://dbpedia.org/resource/For_No_One" , "http://www.w3.org/2000/01/rdf-schema#label" , "For No One" ,
 "http://dbpedia.org/resource/For_No_One" , "http://www.w3.org/2000/01/rdf-schema#label" , フォー・ノー・ワン ,
 "http://dbpedia.org/resource/For_No_One" , "http://www.w3.org/2002/07/owl#sameAs" , "http://rdf.freebase.com/ns/guid.9202a8c04000641f80000000001e34b4" ,
 "http://dbpedia.org/resource/For_No_One" , "http://www.w3.org/2004/02/skos/core#subject" , "http://dbpedia.org/resource/Category:The_Beatles_songs" ,
 "http://dbpedia.org/resource/For_No_One" , "http://www.w3.org/2004/02/skos/core#subject" , "http://dbpedia.org/resource/Category:Songs_produced_by_George_Martin" ,
 "http://dbpedia.org/resource/For_No_One" , "http://www.w3.org/2000/01/rdf-schema#comment" , "フォー・ノー・ワン（For No One）は1966年に発表されたビートルズのアルバ� 『リボルバー』に収録されたポール・マッカートニー作の曲（クレジット上はレノン－マッカートニー）。失恋をテーマにした作品である。ジョン・レノンはこの曲を「ポールが書いたものの中で一番好きな曲の一つ。」と評価している。 この曲にはジョン・レノンとジョージ・ハリスンが参� しておらず、ポールとリンゴ・スター、そしてフレンチ・ホルン奏者アラン・シヴィルの3人（この曲はフレンチ・ホルンをフィーチャーした曲であるため外部から専門の奏者を呼んでいた）。 1984年、ポールのソロアルバ� 『ヤァ!ブロード・ストリート』（同名の� 画のサウンドトラック）でアレンジされて再登� �した。" ,
 "http://dbpedia.org/resource/For_No_One" , "http://www.w3.org/2000/01/rdf-schema#comment" , ""For No One" es una canción escrita por Paul McCartney (aunque se atribuye a Lennon/McCartney) que aparece originalmente el el séptimo álbum de los Beatles, Revolver." ,
 "http://dbpedia.org/resource/For_No_One" , "http://www.w3.org/2000/01/rdf-schema#comment" , ""For No One" is a song written by Paul McCartney (credited to Lennon/McCartney) that originally appeared on The Beatles' seventh album, Revolver. A ballad about the end of a relationship, it was one of McCartney's most mature and poignant works to date. Musically the track is particularly distinguished by its French horn solo." ,
 "http://dbpedia.org/resource/For_No_One" , "http://www.w3.org/2000/01/rdf-schema#comment" , "For No One est une chanson des Beatles, écrite par Paul McCartney, créditée Lennon/McCartney, et publiée sur l’album Revolver le 5 août 1966." ,
 "http://dbpedia.org/resource/For_No_One" , "http://xmlns.com/foaf/0.1/page" , "http://en.wikipedia.org/wiki/For_No_One" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/artist" , "http://dbpedia.org/resource/The_Beatles" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/ontology/artist" , "http://dbpedia.org/resource/The_Beatles" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/ontology/producer" , "http://dbpedia.org/resource/George_Martin" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/length" , "2:01" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/ontology/runtime" , "2:01" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikiPageUsesTemplate" , "http://dbpedia.org/resource/Template:infobox_song" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikiPageUsesTemplate" , "http://dbpedia.org/resource/Template:noteson" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/ontology/recorddate" , "1966-05-19" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/released" , "1966-08-05" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/producer" , "http://dbpedia.org/resource/George_Martin" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/recorded" , "http://dbpedia.org/resource/Abbey_Road_Studios" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/recorded" , "http://dbpedia.org/resource/9_May" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/recorded" , "http://dbpedia.org/resource/19_May" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/recorded" , "http://dbpedia.org/resource/16_May" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/abstract" , "For No One est une chanson des Beatles, écrite par Paul McCartney, créditée Lennon/McCartney, et publiée sur l’album Revolver le 5 août 1966. Sur le thème de la fin d’une relation amoureuse, ce fut à l’époque une des chansons les plus abouties de Paul McCartney. Musicalement, elle se distingue par la présence d’un solo de cor français (ou cor d’harmonie). John Lennon a déclaré qu’il s’agissait d’une des chansons de Paul McCartney qu’il préférait." ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/abstract" , ""For No One" is a song written by Paul McCartney (credited to Lennon/McCartney) that originally appeared on The Beatles' seventh album, Revolver. A ballad about the end of a relationship, it was one of McCartney's most mature and poignant works to date. Musically the track is particularly distinguished by its French horn solo. John Lennon said of the song, "One of my favourites of his&mdash;a nice piece of work."" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/abstract" , "フォー・ノー・ワン（For No One）は1966年に発表されたビートルズのアルバム『リボルバー』に収録されたポール・マッカートニー作の曲（クレジット上はレノン－マッカートニー）。失恋をテーマにした作品である。ジョン・レノンはこの曲を「ポールが書いたものの中で一番好きな曲の一つ。」と評価している。 この曲にはジョン・レノンとジョージ・ハリスンが参加しておらず、ポールとリンゴ・スター、そしてフレンチ・ホルン奏者アラン・シヴィルの3人（この曲はフレンチ・ホルンをフィーチャーした曲であるため外部から専門の奏者を呼んでいた）。 1984年、ポールのソロアルバム『ヤァ!ブロード・ストリート』（同名の映画のサウンドトラック）でアレンジされて再登場した。" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/abstract" , ""For No One" es una canción escrita por Paul McCartney (aunque se atribuye a Lennon/McCartney) que aparece originalmente el el séptimo álbum de los Beatles, Revolver. Está inspirada en la ruptura de McCartney con Jane Asher. La canción termina abruptamente, así como la relación que describe. El título original de la canción fue "Why Did It Die?" ("¿Por qué se murió?"), en una clara referencia a la relación con Asher." ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/The_Beatles" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/George_Martin" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Lennon/McCartney" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/John_Lennon" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/George_Harrison" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Ringo_Starr" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Paul_McCartney" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Abbey_Road_Studios" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Mark_Lewisohn" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Barry_Miles" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Parlophone" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Revolver_%28album%29" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/9_May" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/1966" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/I%27m_Only_Sleeping" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Eleanor_Rigby" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/She_Said_She_Said" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Good_Day_Sunshine" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Love_You_To" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/I_Want_to_Tell_You" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Taxman" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/And_Your_Bird_Can_Sing" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Tomorrow_Never_Knows" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Doctor_Robert" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Here%2C_There_and_Everywhere" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Yellow_Submarine_%28song%29" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/5_August" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Elliott_Smith" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Got_to_Get_You_Into_My_Life" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Things_We_Said_Today" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/19_May" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/16_May" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Alan_Civil" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Give_My_Regards_to_Broad_Street" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Andrea_Marcovicci" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/AIR_Studios" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/French_horn" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Maureen_McGovern" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/arte" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Cilla_Black" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Pat_DiNizio" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Emmylou_Harris" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Meret_Becker" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Swiss_Alps" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/1992_in_music" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/clavichord" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Geoff_Emerick" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/It%27s_Like_This" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Caetano_Veloso" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Baroque_pop" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/wikilink" , "http://dbpedia.org/resource/Rickie_Lee_Jones" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/ontology/genre" , "http://dbpedia.org/resource/Baroque_pop" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/ontology/label" , "http://dbpedia.org/resource/Parlophone" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/name" , "For No One" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/misc" , "http://dbpedia.org/resource/For_No_One/misc/Extra_tracklisting" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/genre" , "http://dbpedia.org/resource/Baroque_pop" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/label" , "http://dbpedia.org/resource/Parlophone" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/ontology/releaseDate" , "1966-08-05" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/ontology/recordplace" , "http://dbpedia.org/resource/Abbey_Road_Studios" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/ontology/recordplace" , "http://dbpedia.org/resource/9_May" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/ontology/recordplace" , "http://dbpedia.org/resource/1966" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/ontology/recordplace" , "http://dbpedia.org/resource/19_May" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/ontology/recordplace" , "http://dbpedia.org/resource/16_May" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/property/reference" , "http://fab4lyrics.stonegauge.com/albums/revolver.htm#10" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/ontology/writer" , "http://dbpedia.org/resource/Lennon/McCartney" ,
 "http://dbpedia.org/resource/For_No_One" , "http://dbpedia.org/ontology/album" , "http://dbpedia.org/resource/Revolver_%28album%29" ,
